종목코드	종목명	시장구분	업종명	종가	대비	등락률	시가총액
000860	강남제비스코	KOSPI	화학	"20,700"	0	0.00	"134,550,000,000"
035250	강원랜드	KOSPI	서비스업	"15,700"	10	0.06	"3,358,865,850,000"
011420	갤럭시아에스엠	KOSPI	서비스업	"2,070"	114	5.83	"57,027,763,080"
002100	경농	KOSPI	화학	"11,200"	-270	-2.35	"218,652,840,000"
009450	경동나비엔	KOSPI	전기전자	"47,550"	-350	-0.73	"692,736,549,600"
267290	경동도시가스	KOSPI	전기가스업	"19,810"	-150	-0.75	"116,787,992,860"
012320	경동인베스트	KOSPI	기타금융	"70,900"	-300	-0.42	"167,680,130,700"
000050	경방	KOSPI	유통업	"8,500"	-20	-0.23	"233,029,795,000"
214390	경보제약	KOSPI	의약품	"9,430"	"-1,520"	-13.88	"225,441,689,800"
012610	경인양행	KOSPI	화학	"3,735"	10	0.27	"155,437,123,275"
009140	경인전자	KOSPI	전기전자	"21,550"	-200	-0.92	"33,850,675,350"
013580	계룡건설	KOSPI	건설업	"14,500"	-170	-1.16	"129,498,151,500"
012200	계양전기	KOSPI	기계	"1,935"	3	0.16	"52,676,174,115"
012205	계양전기우	KOSPI	기계	"4,100"	0	0.00	"4,793,223,900"
002140	고려산업	KOSPI	음식료품	"3,190"	-50	-1.54	"79,556,765,750"
010130	고려아연	KOSPI	철강금속	"491,500"	"-5,500"	-1.11	"10,276,571,002,000"
002240	고려제강	KOSPI	철강금속	"19,450"	-130	-0.66	"486,250,000,000"
009290	광동제약	KOSPI	의약품	"7,160"	210	3.02	"375,333,293,160"
017040	광명전기	KOSPI	전기전자	"2,280"	35	1.56	"98,809,762,200"
017900	광전자	KOSPI	전기전자	"2,060"	-15	-0.72	"119,364,151,780"
037710	광주신세계	KOSPI	유통업	"30,950"	200	0.65	"246,275,030,500"
030610	교보증권	KOSPI	증권	"4,990"	0	0.00	"568,675,175,390"
339770	교촌에프앤비	KOSPI	유통업	"7,550"	-80	-1.05	"188,618,177,000"
007690	국도화학	KOSPI	화학	"39,900"	-150	-0.37	"359,523,578,400"
005320	국동	KOSPI	유통업	741	8	1.09	"42,512,300,025"
