배정기준일,현금배당지급일,종목코드,종목명,주당배당금
20231231,20240422,450320,화인트로,0
20231231,20240418,010660,화천기계,30
20231231,20240419,000850,화천기공,1300
20231231,20240412,012670,환영철강공업,0
20231231,20240417,016580,환인제약,300
20231231,20240412,032560,황금에스티,150
20231231,20240402,004800,효성,3000
20231231,20240405,094280,효성ITX,300
20231231,20240405,094285,효성ITX1우,305
20231231,20240402,298040,효성중공업,2500
20231231,20240402,298050,효성첨단소재,6500
20231231,20240329,309860,효성투자개발,220000
20231231,20240402,298020,효성티앤씨,10000
20231231,20240419,453440,후니드,0
20231231,,093370,후성,0
20231231,20240426,081660,휠라홀딩스,750
20231231,20240412,290270,휴네시온,40
20231231,,192410,휴림네트웍스,0
20231231,,090710,휴림로봇,0
20231231,,090715,휴림로봇1우,0
20231231,,078590,휴림에이텍,0
20231231,,115160,휴맥스,0
20231231,,028080,휴맥스홀딩스,0
20231231,,079980,휴비스,0
20231231,20240405,065510,휴비츠,200
20231231,,215090,휴센텍,0
20231231,,21509K,휴센텍 1우,0
20231231,,263920,휴엠앤씨,0
20231231,20240412,413340,휴온스바이오파마,0
20231231,,145020,휴젤,0
20231231,20240404,024060,흥구석유,50
20231231,20240409,010240,흥국,240
20231231,20240412,189980,흥국에프엔비,40
20231231,,000540,흥국화재해상보험,0
20231231,,000545,흥국화재해상보험1우,0
20231231,,000547,흥국화재해상보험2우,0
20231231,,003280,흥아해운,0
20231231,20240425,037440,희림종합건축사사무소,150
20231231,20240415,238490,힘스,50
20231228,20240115,072610,티맥스소프트,1658
20231228,20240112,152550,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),14
20231208,20231222,407190,한양종합건설,0
20231206,20231221,082650,준인터,0
20231130,20240308,357250,미래에셋맵스제1호위탁관리부동산투자회사,136
20231130,20240228,338100,엔에이치프라임위탁관리부동산투자회사,400
20231130,20240315,365550,이에스알켄달스퀘어위탁관리부동산투자회사,137
20231130,,465830,코람코더원강남제1호위탁관리부동산투자회사,0
20231130,20240228,46583K,코람코더원강남제1호위탁관리부동산투자회사1우,0
20231130,20240228,417310,코람코더원위탁관리부동산투자회사,90
20231130,20240229,357120,코람코라이프인프라위탁관리부동산투자회사,168
20231130,20231229,030010,하이투자증권,35
20231130,20231229,03001K,하이투자증권5우,0
20231120,20231130,032760,세종,0
20231101,20231116,183190,아세아시멘트,30
20231031,20240205,448730,삼성에프엔위탁관리부동산투자회사,68.8399516947
20231031,20240129,422770,케이비부산오시리아호텔위탁관리부동산투자회사,0
20231031,20240129,42277K,케이비부산오시리아호텔위탁관리부동산투자회사1우,0
20231031,,42277L,케이비부산오시리아호텔위탁관리부동산투자회사2우,0
20231031,20240129,414720,케이원제15호판교위탁관리부동산투자회사,0
20231031,20240129,41472K,케이원제15호판교위탁관리부동산투자회사1우,0
20231031,20240129,41472L,케이원제15호판교위탁관리부동산투자회사2우,0
20231031,20240131,458060,케이원제23호역삼위탁관리부동산투자회사,0
20231031,20240131,45806K,케이원제23호역삼위탁관리부동산투자회사1우,0
20231031,20240131,45806L,케이원제23호역삼위탁관리부동산투자회사2우,0
20231031,20240130,342040,코크렙제51호위탁관리부동산투자회사,0
20231031,20240130,34204K,코크렙제51호위탁관리부동산투자회사1우,0
20231031,20240130,34204L,코크렙제51호위탁관리부동산투자회사2우,0
20231031,20240202,451800,한화위탁관리부동산투자회사,158
20231031,20231114,453440,후니드,0
20231005,20231025,009970,영원무역홀딩스,1600
20231004,20231018,078520,에이블씨엔씨,1270
20230930,20231108,105560,KB금융지주,510
20230930,20231114,017670,SK텔레콤,830
20230930,20231024,002100,경농,200
20230930,20240112,008870,금비,900
20230930,20231025,023450,동남합성,500
20230930,20231221,377190,디앤디플랫폼위탁관리부동산투자회사,141
20230930,20231219,357430,마스턴프리미어제1호위탁관리부동산투자회사,153
20230930,20231025,086900,메디톡스,1100
20230930,20231025,08690K,메디톡스 3우,0
20230930,20231025,08690L,메디톡스 4우,2314.9782972302
20230930,20240105,396690,미래에셋글로벌위탁관리부동산투자회사,150.0066009635
20230930,20231023,002840,미원상사,500
20230930,20240112,003610,방림,38
20230930,20231018,225530,보광산업,150
20230930,20231120,005930,삼성전자,361
20230930,20231120,005935,삼성전자1우,361
20230930,20231113,225190,삼양옵틱스,50
20230930,20231103,055550,신한금융지주회사,525
20230930,,362010,신한로지스제1호위탁관리부동산투자회사,0
20230930,20231229,36201K,신한로지스제1호위탁관리부동산투자회사1우,0
20230930,20231229,36201L,신한로지스제1호위탁관리부동산투자회사2우,0
20230930,20231228,327000,신한알파강남위탁관리부동산투자회사,0
20230930,20231228,32700L,신한알파강남위탁관리부동산투자회사1우,0
20230930,20231228,32700K,신한알파강남위탁관리부동산투자회사2우,0
20230930,20231229,293940,신한알파위탁관리부동산투자회사,186
20230930,20231229,29394K,신한알파위탁관리부동산투자회사1우,413
20230930,20231228,335050,신한호텔천안위탁관리부동산투자회사,0
20230930,20231228,33505K,신한호텔천안위탁관리부동산투자회사1우,0
20230930,20231228,33505L,신한호텔천안위탁관리부동산투자회사2우,0
20230930,20231027,003410,쌍용씨앤이,70
20230930,20231201,097950,씨제이제일제당,1000
20230930,20231201,097955,씨제이제일제당1우,1000
20230930,20231128,096530,씨젠,200
20230930,20231031,002310,아세아제지,500
20230930,20231123,122900,아이마켓코리아,150
20230930,20231222,395400,에스케이위탁관리부동산투자회사,91
20230930,20231114,000660,에스케이하이닉스,300
20230930,20231110,267250,에이치디현대,900
20230930,20231110,316140,우리금융지주,180
20230930,20231122,381970,케이카,190
20230930,20231124,003070,코오롱글로벌,100
20230930,20231124,003075,코오롱글로벌1우,100
20230930,20231123,005490,포스코홀딩스,2500
20230930,20231031,161580,필옵틱스,188
20230930,20231110,086790,하나금융지주,600
20230930,20231027,004590,한국가구,35
20230930,20231020,168490,한국투자패러랠유전해외자원개발특별자산투자회사1호지분증권,576
20230930,20231124,009240,한샘,3000
20230930,20231020,213500,한솔제지,200
20230930,20231020,21350K,한솔제지1우,200
20230930,20231123,018880,한온시스템,68
20230930,20231114,005380,현대자동차,1500
20230930,20231114,005385,현대자동차1우,1500
20230930,20231114,005387,현대자동차2우,1500
20230930,20231114,005389,현대자동차3우,1500
20230930,20231018,060560,홈센타홀딩스,10
20230930,20231116,094280,효성ITX,150
20230930,20231116,094285,효성ITX1우,150
20230930,20231129,081660,휠라홀딩스,340
20230915,20231013,035150,백산,100
20230831,20231114,321790,엠프라퍼티제1호위탁관리부동산투자회사,0
20230831,20231114,32179K,엠프라퍼티제1호위탁관리부동산투자회사1우,0
20230831,20231114,32179L,엠프라퍼티제1호위탁관리부동산투자회사2우,0
20230831,20231206,334890,이지스밸류플러스위탁관리부동산투자회사,200.9698481647
20230831,20231205,405410,케이원제13호위탁관리부동산투자회사,0
20230831,20231205,40541K,케이원제13호위탁관리부동산투자회사1우,0
20230831,20231129,417310,코람코더원위탁관리부동산투자회사,66
20230831,20231220,093380,풍강,200
20230811,20230825,138930,BNK금융지주,100
20230810,20230831,034730,SK,1500
20230810,20230831,03473K,SK1우,1500
20230731,20231020,360000,대신케이리츠물류1호위탁관리부동산투자회사,0
20230731,20231020,36000K,대신케이리츠물류1호위탁관리부동산투자회사1우,0
20230731,,443100,밸류트러스트제17호위탁관리부동산투자회사,0
20230731,20231030,44310K,밸류트러스트제17호위탁관리부동산투자회사1우,0
20230731,20231030,44310L,밸류트러스트제17호위탁관리부동산투자회사2우,0
20230731,20231030,44310M,밸류트러스트제17호위탁관리부동산투자회사3우,0
20230731,20231107,448730,삼성에프엔위탁관리부동산투자회사,70.3580113971
20230731,20231027,432320,케이비스타위탁관리부동산투자회사,188
20230728,20230811,168490,한국투자패러랠유전해외자원개발특별자산투자회사1호지분증권,240
20230725,20230810,002030,아세아,600
20230720,20230804,002900,티와이엠,50
20230719,20230801,203810,국제16호선박투자회사,0
20230710,20230809,004050,에이치디현대오일뱅크,327
20230630,20230810,017940,E1,700
20230630,20230808,175330,JB금융지주,120
20230630,20230808,105560,KB금융지주,510
20230630,20230808,025000,KPX케미칼,500
20230630,20230810,092230,KPX홀딩스,750
20230630,20230825,032640,LG유플러스,250
20230630,20230825,010950,S-OIL,200
20230630,20230825,010955,S-OIL1우,200
20230630,20230818,018670,SK가스,2000
20230630,20230825,285130,SK케미칼,400
20230630,20230825,28513K,SK케미칼 1우,400
20230630,20230811,017670,SK텔레콤,830
20230630,20230811,049720,고려신용정보,180
20230630,20230824,010130,고려아연,10000
20230630,20230919,374760,교보제십사호위탁관리부동산투자회사,0
20230630,20230809,083420,그린케미칼,80
20230630,20230829,013700,까뮤이앤씨,5
20230630,20230822,035420,네이버,415
20230630,,178600,대동고려삼,0
20230630,,17860K,대동고려삼1우,35
20230630,,17860L,대동고려삼2우,30
20230630,,430970,대한제30호위탁관리부동산투자회사,0
20230630,,43097K,대한제30호위탁관리부동산투자회사1우,0
20230630,20231006,43097L,대한제30호위탁관리부동산투자회사2우,0
20230630,,43097M,대한제30호위탁관리부동산투자회사3우,0
20230630,20231006,43097N,대한제30호위탁관리부동산투자회사4우,0
20230630,20230824,067080,대화제약,50
20230630,20230810,000640,동아쏘시오홀딩스,1000
20230630,20230814,241560,두산밥캣,800
20230630,,418870,디디아이에스에스280위탁관리부동산투자회사,0
20230630,20230830,41887K,디디아이에스에스280위탁관리부동산투자회사1우,0
20230630,20230830,41887L,디디아이에스에스280위탁관리부동산투자회사2우,0
20230630,20230830,41887M,디디아이에스에스280위탁관리부동산투자회사3우,0
20230630,20230728,007340,디엔오토모티브,500
20230630,20230811,038390,레드캡투어,200
20230630,20230922,330590,롯데위탁관리부동산투자회사,109.18284852
20230630,20231006,169330,마크로밀엠브레인,120
20230630,20230828,088980,맥쿼리한국인프라투융자회사,385
20230630,20230830,012690,모나리자,100
20230630,20231018,015250,모닝글로리,100
20230630,20230724,002840,미원상사,500
20230630,20230727,268280,미원스페셜티케미칼(신설),700
20230630,20230726,134380,미원화학,1500
20230630,20230726,337930,브랜드엑스코퍼레이션,40
20230630,20230816,005930,삼성전자,361
20230630,20230816,005935,삼성전자1우,361
20230630,20230901,003230,삼양식품,1000
20230630,20230807,225190,삼양옵틱스,100
20230630,20230811,004450,삼화왕관,500
20230630,20230808,065710,서호전기,500
20230630,20230831,148150,세경하이테크,200
20230630,20230831,14815K,세경하이테크1우,442.56
20230630,20231026,021820,세원정공,100
20230630,20231026,066710,세원테크,50
20230630,20231017,005390,신성통상,50
20230630,20230804,055550,신한금융지주회사,525
20230630,20230927,404990,신한서부티엔디위탁관리부동산투자회사,150
20230630,20230726,004080,신흥,130
20230630,20230814,003410,쌍용씨앤이,70
20230630,20230807,352700,씨앤투스,50
20230630,20230825,097950,씨제이제일제당,1000
20230630,20230825,097955,씨제이제일제당1우,1000
20230630,20230829,096530,씨젠,200
20230630,20231013,050860,아세아텍,50
20230630,20230824,122900,아이마켓코리아,150
20230630,20231020,030960,양지사,50
20230630,20230818,003570,에스앤티다이내믹스,150
20230630,20230818,064960,에스앤티모티브,600
20230630,20230818,100840,에스앤티에너지,400
20230630,20230821,036530,에스앤티홀딩스,300
20230630,20230829,056190,에스에프에이,180
20230630,20230818,006120,에스케이디스커버리,500
20230630,20230818,006125,에스케이디스커버리1우,500
20230630,20230808,210980,에스케이디앤디,400
20230630,20230808,21098L,에스케이디앤디2우,400
20230630,20230914,395400,에스케이위탁관리부동산투자회사,66
20230630,20230814,000660,에스케이하이닉스,300
20230630,20230725,037890,에어미디어,800
20230630,20230803,221960,에이엠,0
20230630,20230811,267250,에이치디현대,900
20230630,20231010,386150,에이치엘제일호위탁관리부동산투자회사,0
20230630,20231010,38615K,에이치엘제일호위탁관리부동산투자회사1우,0
20230630,20231010,38615L,에이치엘제일호위탁관리부동산투자회사2우,0
20230630,20230818,230360,에코마케팅,130
20230630,20230927,400760,엔에이치올원위탁관리부동산투자회사,138
20230630,20230809,316140,우리금융지주,180
20230630,,434780,우리로지스위탁관리부동산투자회사,0
20230630,20231011,43478K,우리로지스위탁관리부동산투자회사1우,0
20230630,20230721,105840,우진,50
20230630,20230818,214320,이노션,450
20230630,20230927,088260,이리츠코크렙기업구조조정부동산투자회사,200
20230630,,080010,이상네트웍스,0
20230630,20230922,350520,이지스레지던스위탁관리부동산투자회사,133
20230630,20230825,049070,인탑스,50
20230630,20231013,348950,제이알글로벌위탁관리부동산투자회사,190
20230630,20230714,194370,제이에스코퍼레이션,350
20230630,20230825,053050,지에스이,20
20230630,20230808,003780,진양산업,50
20230630,20230808,010640,진양폴리우레탄,50
20230630,20230809,100250,진양홀딩스,50
20230630,20230717,078340,컴투스,1300
20230630,20230721,214370,케어젠,1200
20230630,20230809,002380,케이씨씨,1000
20230630,20230731,344820,케이씨씨글라스,800
20230630,,435230,케이원제19호위탁관리부동산투자회사,0
20230630,20230925,43523K,케이원제19호위탁관리부동산투자회사1우,0
20230630,20230925,43523L,케이원제19호위탁관리부동산투자회사2우,0
20230630,20230822,381970,케이카,190
20230630,20230823,033780,케이티앤지,1200
20230630,,369550,코레이트타워위탁관리부동산투자회사,0
20230630,20231006,36955K,코레이트타워위탁관리부동산투자회사1우,0
20230630,20231006,36955L,코레이트타워위탁관리부동산투자회사2우,0
20230630,20230830,094930,코스텔,0
20230630,20230721,033290,코웰패션,60
20230630,20230821,096240,크레버스,1000
20230630,20230927,435770,키움코어리테일제1호위탁관리부동산투자회사,0
20230630,20230927,43577K,키움코어리테일제1호위탁관리부동산투자회사1우,0
20230630,20230927,43577L,키움코어리테일제1호위탁관리부동산투자회사2우,0
20230630,20230828,005490,포스코홀딩스,2500
20230630,20231017,189690,포시에스,100
20230630,20230810,086790,하나금융지주,600
20230630,,396580,하나리치업제2호위탁관리부동산투자회사,0
20230630,20230927,39658K,하나리치업제2호위탁관리부동산투자회사1우,0
20230630,20230927,39658L,하나리치업제2호위탁관리부동산투자회사2우,0
20230630,,397340,하나리치업제3호위탁관리부동산투자회사,0
20230630,20230927,39734K,하나리치업제3호위탁관리부동산투자회사1우,0
20230630,,360780,하나트러스트제5호위탁관리부동산투자회사,0
20230630,20230926,36078K,하나트러스트제5호위탁관리부동산투자회사1우,0
20230630,20230926,36078L,하나트러스트제5호위탁관리부동산투자회사2우,0
20230630,,359960,하나트러스트제6호위탁관리부동산투자회사,0
20230630,20230926,35996K,하나트러스트제6호위탁관리부동산투자회사1우,0
20230630,20230823,034950,한국기업평가,1381
20230630,20230808,025540,한국단자공업,250
20230630,20230825,009240,한샘,1500
20230630,20230824,018880,한온시스템,90
20230630,20230814,012330,현대모비스,1000
20230630,20230814,012335,현대모비스1우,1000
20230630,20230814,005380,현대자동차,1500
20230630,20230814,005385,현대자동차1우,1500
20230630,20230814,005387,현대자동차2우,1500
20230630,20230814,005389,현대자동차3우,1500
20230630,20230817,094280,효성ITX,150
20230630,20230817,094285,효성ITX1우,150
20230630,20230825,200670,휴메딕스,250
20230630,20230825,243070,휴온스,300
20230630,20230825,084110,휴온스글로벌,250
20230621,20230721,155900,바다로19호선박투자회사,0
20230531,20230906,357250,미래에셋맵스제1호위탁관리부동산투자회사,154
20230531,20230829,338100,엔에이치프라임위탁관리부동산투자회사,131
20230531,,142690,영진,0
20230531,20230908,365550,이에스알켄달스퀘어위탁관리부동산투자회사,135
20230531,20230829,417310,코람코더원위탁관리부동산투자회사,81
20230531,20230831,357120,코람코라이프인프라위탁관리부동산투자회사,200
20230529,20230621,155900,바다로19호선박투자회사,0
20230517,20230605,220630,맘스터치앤컴퍼니,0
20230517,20230608,358720,에쓰푸드,0
20230430,20230807,448730,삼성에프엔위탁관리부동산투자회사,58.4373217335
20230430,,414720,케이원제15호판교위탁관리부동산투자회사,0
20230430,20230731,41472K,케이원제15호판교위탁관리부동산투자회사1우,0
20230430,20230731,41472L,케이원제15호판교위탁관리부동산투자회사2우,0
20230430,,342040,코크렙제51호위탁관리부동산투자회사,0
20230430,20230728,34204K,코크렙제51호위탁관리부동산투자회사1우,0
20230430,20230728,34204L,코크렙제51호위탁관리부동산투자회사2우,0
20230430,20230811,451800,한화위탁관리부동산투자회사,131
20230427,20230522,155900,바다로19호선박투자회사,0
20230425,20230510,056070,블루버드,1000
20230420,20230504,337730,영일프레시젼,25000
20230418,20230428,203810,국제16호선박투자회사,0
20230331,20230511,105560,KB금융지주,510
20230331,20230703,950110,SBI 핀테크솔루션즈,153.1122
20230331,20230510,017670,SK텔레콤,830
20230331,20230530,008870,금비,400
20230331,20230707,092440,기신정기,150
20230331,20230714,020180,대신정보통신,20
20230331,20230727,018500,동원금속,20
20230331,20230623,377190,디앤디플랫폼위탁관리부동산투자회사,150
20230331,20230629,044130,리딩투자증권,33
20230331,20230629,04413K,리딩투자증권 1우,75
20230331,20230622,357430,마스턴프리미어제1호위탁관리부동산투자회사,152
20230331,20230707,396690,미래에셋글로벌위탁관리부동산투자회사,154.1
20230331,20230517,005930,삼성전자,361
20230331,20230517,005935,삼성전자1우,361
20230331,20230512,225190,삼양옵틱스,100
20230331,20230707,001720,신영증권,4000
20230331,20230707,001725,신영증권1우,4050
20230331,20230512,055550,신한금융지주회사,525
20230331,20230630,362010,신한로지스제1호위탁관리부동산투자회사,0
20230331,20230630,36201K,신한로지스제1호위탁관리부동산투자회사1우,0
20230331,20230630,36201L,신한로지스제1호위탁관리부동산투자회사2우,0
20230331,20230623,327000,신한알파강남위탁관리부동산투자회사,0
20230331,20230623,32700L,신한알파강남위탁관리부동산투자회사1우,0
20230331,20230623,32700K,신한알파강남위탁관리부동산투자회사2우,0
20230331,20230629,293940,신한알파위탁관리부동산투자회사,190
20230331,20230629,29394K,신한알파위탁관리부동산투자회사1우,411
20230331,20230629,335050,신한호텔천안위탁관리부동산투자회사,0
20230331,20230629,33505K,신한호텔천안위탁관리부동산투자회사1우,0
20230331,20230629,33505L,신한호텔천안위탁관리부동산투자회사2우,0
20230331,20230509,003410,쌍용씨앤이,70
20230331,20230526,097950,씨제이제일제당,1000
20230331,20230526,097955,씨제이제일제당1우,1000
20230331,20230530,096530,씨젠,200
20230331,20230525,122900,아이마켓코리아,150
20230331,20230720,289080,에스브이인베스트먼트,20
20230331,20230719,083030,에스에프씨,6900
20230331,20230706,395400,에스케이위탁관리부동산투자회사,66
20230331,20230508,000660,에스케이하이닉스,300
20230331,20230525,230360,에코마케팅,70
20230331,20230419,015360,예스코홀딩스,6000
20230331,20230630,067010,이씨에스텔레콤,120
20230331,20230523,381970,케이카,190
20230331,20230725,190650,코리아에셋투자증권,200
20230331,20230428,084870,티비에이치글로벌,50
20230331,20230516,425040,티이엠씨,400
20230331,20230601,005490,포스코홀딩스,2500
20230331,20230512,086790,하나금융지주,600
20230331,20230414,168490,한국투자패러랠유전해외자원개발특별자산투자회사1호지분증권,10
20230331,,009240,한샘,0
20230331,20230525,018880,한온시스템,90
20230331,20230518,094280,효성ITX,150
20230331,20230518,094285,효성ITX1우,150
20230328,20230418,153380,경기방송,600
20230327,20230421,155900,바다로19호선박투자회사,0
20230327,20230410,354760,우아한형제들,0
20230327,20230410,35476K,우아한형제들1우,0
20230327,20230410,35476L,우아한형제들2우,0
20230327,20230410,35476M,우아한형제들3우,0
20230327,20230410,35476N,우아한형제들4우,0
20230327,20230410,35476P,우아한형제들5우,0
20230327,20230410,35476Q,우아한형제들6우,0
20230327,20230410,35476R,우아한형제들7우,0
20230228,20230510,321790,엠프라퍼티제1호위탁관리부동산투자회사,0
20230228,20230510,32179K,엠프라퍼티제1호위탁관리부동산투자회사1우,0
20230228,20230510,32179L,엠프라퍼티제1호위탁관리부동산투자회사2우,0
20230228,20230531,334890,이지스밸류플러스위탁관리부동산투자회사,212.9048757889
20230228,20230530,405410,케이원제13호위탁관리부동산투자회사,0
20230228,20230530,40541K,케이원제13호위탁관리부동산투자회사1우,0
20230228,20230530,417310,코람코더원위탁관리부동산투자회사,83
20230227,20230321,155900,바다로19호선박투자회사,0
20230201,20230227,419360,팍트라인터내셔널,0
20230131,20230421,360000,대신케이리츠물류1호위탁관리부동산투자회사,0
20230131,20230421,36000K,대신케이리츠물류1호위탁관리부동산투자회사1우,0
20230131,20230428,443100,밸류트러스트제17호위탁관리부동산투자회사,0
20230131,20230428,44310K,밸류트러스트제17호위탁관리부동산투자회사1우,0
20230131,20230428,44310L,밸류트러스트제17호위탁관리부동산투자회사2우,0
20230131,20230428,44310M,밸류트러스트제17호위탁관리부동산투자회사3우,0
20230131,20230428,432320,케이비스타위탁관리부동산투자회사,165
20230127,20230221,155900,바다로19호선박투자회사,0
20230116,20230201,203810,국제16호선박투자회사,0
20230115,,086820,바이오솔루션,0
20230101,20230407,003540,대신증권,1200
20230101,20230407,003545,대신증권1우,1250
20230101,20230407,003547,대신증권2우,1200
20230101,,005870,휴니드테크놀러지스,0
